id_verb,type,live_row,sentence,subject_nr,catalan,latin,animate,indefinite,affected,DOM,object,pp1,pp2,correctedness_perc,aff_diff,offline_diff,id_obj,correct,object_log,pp1_log,pp2_log,origin,post_target,post_target_log
30,4,54,Carlos esperó una profesora en la esquina durante una hora.,10,0,1,1,1,0,0,0.9851467609405518,1.1051068305969238,1.1282446384429932,91.48936170212764,-0.9500000000000002,0.28,1,0,-0.014964653030098926,0.09994200956981063,0.12066300761352108,1,0.3191990852355957,-1.1419402792138613
43,1,55,Sofía conoció a una chica en el colegio en dos días.,10,0,1,1,1,0,1,0.302229642868042,1.0187644958496094,1.1282947063446045,91.48936170212764,-0.9500000000000002,-0.09499999999999996,1,1,-1.1965681437222564,0.01859061452653466,0.12070738344214131,1,0.34653782844543457,-1.0597632933084205
42,4,57,Ismael encontró una conocida en la carretera en pocas horas.,10,0,1,1,1,0,0,0.20328187942504883,1.176551342010498,1.3928682804107666,91.48936170212764,-0.9500000000000002,0.28,1,0,-1.5931616945139082,0.1625875678510326,0.3313651321148184,1,0.5003721714019775,-0.692403114641705
5,1,58,Manuel abrazó a una señora en el parque en pocos instantes.,10,0,1,1,1,1,1,0.37195634841918945,1.1556267738342285,1.0524868965148926,91.48936170212764,0.9499999999999996,-0.09499999999999996,1,1,-0.9889787745533823,0.1446428581146808,0.05115583662981375,1,0.34143543243408203,-1.0745966883185765
47,3,64,Marta descartó la aspirante en la selección en un día.,10,0,1,1,0,0,0,0.24631810188293457,1.2476229667663574,1.0031278133392334,91.48936170212764,-0.9500000000000002,-0.345,0,0,-1.4011314812946791,0.22124011433997315,0.0031229319072475416,1,0.4396383762359619,-0.8218027621829402
9,2,71,Carlos quemó a la página en la plaza en pocos minutos.,10,0,1,0,0,1,1,0.28380274772644043,0.8613719940185547,1.210080623626709,91.48936170212764,0.9499999999999996,0.15500000000000003,2,0,-1.2594758323917166,-0.1492288190585777,0.1906869884853505,1,0.2984647750854492,-1.2091033595266905
19,2,72,Lucas arrastró a la carreta en la calle por un tiempo.,10,0,1,0,0,1,1,0.8772881031036377,0.8670916557312012,0.8725440502166748,91.48936170212764,0.9499999999999996,0.15500000000000003,2,0,-0.13091983074718197,-0.14261059183619024,-0.13634213882564333,1,0.2718696594238281,-1.3024325208306877
10,5,73,Mateo eliminó la carpeta en el banco en pocos segundos.,10,0,1,0,0,1,0,0.28044795989990234,1.3510596752166748,1.3960552215576172,91.48936170212764,0.9499999999999996,-0.1644444444444444,2,1,-1.2713670974350577,0.30088922914738253,0.3336505605475208,1,0.733799934387207,-0.30951885647604926
33,0,74,Marco imaginó a la amiga en la playa durante dos minutos.,10,0,1,1,0,0,1,0.300121545791626,0.8966374397277832,1.2111730575561523,91.48936170212764,-0.9500000000000002,0.16888888888888887,0,1,-1.2035677337393513,-0.10910369068472028,0.19158935903170146,1,0.3240790367126465,-1.1267678524673155
24,5,75,Coral guió la decisión en el palacio en una hora.,10,0,1,0,0,1,0,0.33587193489074707,1.6259000301361084,1.0427517890930176,91.48936170212764,0.9499999999999996,-0.1644444444444444,2,1,-1.0910253378320827,0.4860615271544041,0.04186316983836784,1,0.33802270889282227,-1.0846421996825628
26,5,77,Juan escuchó la alarma en el balcón durante una noche.,10,0,1,0,0,0,0,0.30150294303894043,1.192735195159912,1.1914548873901367,91.48936170212764,-0.9500000000000002,-0.1644444444444444,2,1,-1.1989755015393528,0.17624915297897548,0.17517515480893642,1,0.4044616222381592,-0.905198424022627
13,0,78,Martina atropelló a la anciana en el aparcamiento en pocos minutos.,10,0,1,1,0,1,1,0.8703310489654541,1.2213807106018066,0.9143540859222412,91.48936170212764,0.9499999999999996,0.16888888888888887,0,1,-0.1388816236591345,0.19998194882301626,-0.0895373800082311,1,0.23335766792297363,-1.4551829469463222
6,2,79,Francisco besó a la cruz en la iglesia durante unos segundos.,10,0,1,0,0,1,1,0.23588156700134277,1.3696701526641846,1.373267412185669,91.48936170212764,0.9499999999999996,0.15500000000000003,2,0,-1.444425434657796,0.314569946372916,0.3171928727055704,1,0.6658589839935303,-0.4066773666063756
1,5,81,Carlos asaltó la camioneta en el barrio en pocos instantes.,10,0,1,0,0,1,0,0.14944028854370117,0.9245738983154297,2.188265085220337,91.48936170212764,0.9499999999999996,-0.1644444444444444,2,1,-1.9008583736703506,-0.07842229807153969,0.783109031343807,1,0.45009422302246094,-0.7982983336412878
34,0,82,Carmen odió a la vendedora en el cine durante la película.,10,0,1,1,0,0,1,0.18996977806091309,1.0246989727020264,1.678002119064331,91.48936170212764,-0.9500000000000002,0.16888888888888887,0,1,-1.6608902823107852,0.02439888428768216,0.5176038708954275,1,0.5036220550537109,-0.6859291829859384
40,4,83,Adrián percibió una mujer detrás de él durante algunos minutos.,10,0,1,1,1,0,0,0.4562983512878418,0.9583368301391602,1.181718349456787,91.48936170212764,-0.9500000000000002,0.28,1,0,-0.7846084042750278,-0.04255596558459016,0.1669696075585113,1,0.34535932540893555,-1.0631698810350172
25,4,87,Pedro observó una secretaria en la oficina durante una hora.,10,0,1,1,1,0,0,0.5864765644073486,1.2389776706695557,2.084909677505493,91.48936170212764,-0.9500000000000002,0.28,1,0,-0.5336225700717068,0.21428658042613613,0.73472553417117,1,0.3648722171783447,-1.0082080766177721
21,4,89,Hugo apaleó una rebelde en la calle durante varios minutos.,10,0,1,1,1,1,0,0.6986696720123291,1.0729913711547852,1.1041243076324463,91.48936170212764,0.9499999999999996,0.28,1,0,-0.3585772206742014,0.07045042182199038,0.09905253900943951,1,0.4018700122833252,-0.9116265951818591
27,1,90,Felipe anunció a una cantante en el escenario en cinco minutos.,10,0,1,1,1,0,1,0.6432983875274658,0.8974790573120117,1.126781940460205,91.48936170212764,-0.9500000000000002,-0.09499999999999996,1,1,-0.44114660713218856,-0.10816549336325226,0.11936572961102908,1,0.22957372665405273,-1.471531052033694
20,3,97,Claudia maltrató la compañera en la casa durante varios años.,10,0,1,1,0,1,0,0.5461490154266357,0.817162275314331,1.0161194801330566,91.48936170212764,0.9499999999999996,-0.345,0,0,-0.6048634184468681,-0.2019175804493952,0.015990940798280114,1,0.2831130027770996,-1.2619091579398745
22,1,98,Carla asedió a una contrincante en la región durante bastante tiempo.,10,0,1,1,1,1,1,0.6290972232818604,0.818809986114502,1.155564546585083,91.48936170212764,0.9499999999999996,-0.09499999999999996,1,1,-0.46346946621042523,-0.19990322923309867,0.14458900947946765,1,0.2854022979736328,-1.2538555222071603
8,0,99,Helena colgó a la criminal en el patio en cinco minutos.,10,0,1,1,0,1,1,0.50075364112854,1.0389974117279053,1.0107460021972656,91.48936170212764,0.9499999999999996,0.16888888888888887,0,1,-0.6916410331125905,0.03825622099551327,0.010688674247483623,1,0.2818002700805664,-1.2665567211057864
46,5,102,Alejandro identificó la amenaza en el aeropuerto en dos horas.,10,0,1,0,0,0,0,0.2193160057067871,0.9503746032714844,0.9651308059692383,91.48936170212764,-0.9500000000000002,-0.1644444444444444,2,1,-1.5172416407825364,-0.05089905287780668,-0.035491636602063135,1,0.37793731689453125,-0.9730269254349315
36,3,3,Irene oyó la niña en la sala durante una noche.,11,0,0,1,0,0,0,1.1854019165039062,1.4338912963867188,1.3692619800567627,97.87234042553192,-0.10000000000000007,-0.3450000000000002,0,0,0.17008188712742744,0.36039193483182225,0.3142718940001922,0,0.4870262145996094,-0.7194373286016311
40,3,7,Adrián percibió la mujer detrás de él durante algunos minutos.,11,0,0,1,0,0,0,0.5580017566680908,1.2357077598571777,1.620516061782837,97.87234042553192,-0.10000000000000007,-0.3450000000000002,0,0,-0.5833931684550812,0.2116438908340957,0.4827446551719663,0,0.5244870185852051,-0.6453346015279455
49,4,8,Alba mencionó una actriz en el teatro tras varios minutos.,11,0,0,1,1,0,0,0.6135213375091553,1.3336796760559082,1.336571216583252,97.87234042553192,-0.10000000000000007,-0.0950000000000002,1,0,-0.4885402354699567,0.2879417957626928,0.2901075410606601,0,0.38988685607910156,-0.9418986945669396
24,1,9,Coral guió a una turista en el palacio en una hora.,11,0,0,1,1,1,1,0.6179757118225098,1.850365161895752,1.7355849742889404,97.87234042553192,0.10000000000000007,-0.2200000000000002,1,1,-0.48130612355483576,0.6153830044209297,0.5513445175462869,0,0.6109256744384766,-0.4927799729735285
48,0,10,Samuel descubrió a la infiltrada en el museo en pocas horas.,11,0,0,1,0,0,1,1.0856363773345947,1.0702424049377441,2.44061017036438,97.87234042553192,-0.10000000000000007,0.4466666666666663,0,1,0.08216633794412742,0.06788516948678175,0.8922480778643316,0,0.28069210052490234,-1.2704969380662186
38,2,13,Unai amó a la vida en su pueblo durante varios años.,11,0,0,0,0,0,1,0.5063502788543701,1.2109746932983398,2.441896915435791,97.87234042553192,-0.10000000000000007,-0.5950000000000002,2,0,-0.6805265984893307,0.19142556699367572,0.8927751616262553,0,0.4537980556488037,-0.7901029912449494
7,0,14,Tomás empujó a la vieja a la puerta en pocos segundos.,11,0,0,1,0,1,1,0.8016026020050049,1.3395113945007324,2.9199841022491455,97.87234042553192,0.10000000000000007,0.4466666666666663,0,1,-0.22114230264257734,0.292304916499181,1.0715781718301451,0,0.403003454208374,-0.9088101458355268
15,1,19,Lucía destrozó a una oponente en el bar en diez minutos.,11,0,0,1,1,1,1,0.5675926208496094,1.042219877243042,1.488088607788086,97.87234042553192,0.10000000000000007,-0.2200000000000002,1,1,-0.5663513343980778,0.041352935699359036,0.3974924828826552,0,0.3308401107788086,-1.1061200693174507
23,4,21,Daniel remolcó una enferma en la calle durante algunos minutos.,11,0,0,1,1,1,0,0.4169435501098633,1.3707225322723389,1.3209681510925293,97.87234042553192,0.10000000000000007,-0.0950000000000002,1,0,-0.8748044377860527,0.3153379966349623,0.27836491555426046,0,0.6128520965576172,-0.4896316502044578
30,5,25,Carlos esperó la furgoneta en la esquina durante una hora.,11,0,0,0,0,0,0,0.5099046230316162,1.0004093647003174,1.4289114475250244,97.87234042553192,-0.10000000000000007,0.6688888888888886,2,1,-0.6735315844164989,4.092809334484696e-4,0.3569129288855854,0,0.3463022708892822,-1.0604432700172015
6,2,26,Francisco besó a la cruz en la iglesia durante unos segundos.,11,0,0,0,0,1,1,0.3550879955291748,1.194835901260376,1.0781333446502686,97.87234042553192,0.10000000000000007,-0.5950000000000002,2,0,-1.0353896454925167,0.17800885483304132,0.07523116117310064,0,0.3686394691467285,-0.9979361609473631
14,1,27,Helena derribó a una futbolista en el campo durante el partido.,11,0,0,1,1,1,1,0.9834508895874023,1.090416669845581,2.01166033744812,97.87234042553192,0.10000000000000007,-0.2200000000000002,1,1,-0.016687576728809998,0.08655988910942966,0.6989604196203231,0,0.30536603927612305,-1.1862440931794214
43,5,29,Sofía conoció la verdad en el colegio en dos días.,11,0,0,0,0,0,0,0.4088718891143799,1.1830320358276367,1.7676234245300293,97.87234042553192,-0.10000000000000007,0.6688888888888886,2,1,-0.8943534015551503,0.16808066478819977,0.5696359463534351,0,0.35727596282958984,-1.029246790692181
27,3,30,Felipe anunció la cantante en el escenario en cinco minutos.,11,0,0,1,0,0,0,0.7120678424835205,1.256584882736206,1.347877025604248,97.87234042553192,-0.10000000000000007,-0.3450000000000002,0,0,-0.3395820877224631,0.2283976306232469,0.2985307810321005,0,0.5673849582672119,-0.5667172668861475
1,5,31,Carlos asaltó la camioneta en el barrio en pocos instantes.,11,0,0,0,0,1,0,0.41870880126953125,2.394475221633911,0.9345617294311523,97.87234042553192,0.10000000000000007,0.6688888888888886,2,1,-0.8705795857109703,0.8731640927135387,-0.06767759816202601,0,0.7252354621887207,-0.32125890142286867
18,5,32,María transportó la guitarra en la furgoneta durante un día.,11,0,0,0,0,1,0,0.3647444248199463,1.236691951751709,1.414959192276001,97.87234042553192,0.10000000000000007,0.6688888888888886,2,1,-1.008558376631092,0.21244003390262578,0.34710069129841997,0,0.3241236209869385,-1.1266302897040879
20,5,39,Claudia maltrató la camiseta en la casa durante varios años.,11,0,0,0,0,1,0,0.3818228244781494,1.1332895755767822,1.6865205764770508,97.87234042553192,0.10000000000000007,0.6688888888888886,2,1,-0.962798588235438,0.1251245324234369,0.5226675761430651,0,0.378253698348999,-0.972190148836028
11,3,45,Valeria neutralizó la criminal en la frontera en cinco minutos.,11,0,0,1,0,1,0,0.32369112968444824,0.9703671932220459,0.9555847644805908,97.87234042553192,0.10000000000000007,-0.3450000000000002,0,0,-1.127965521315586,-0.03008072940312503,-0.045431807064245155,0,0.4313473701477051,-0.8408415502726054
17,3,46,Luis zarandeó la mujer en la casa durante algunos minutos.,11,0,0,1,0,1,0,0.3272395133972168,1.2395656108856201,1.201352596282959,97.87234042553192,0.10000000000000007,-0.3450000000000002,0,0,-1.1170629193282817,0.21476100444081242,0.18344808559118106,0,0.5760464668273926,-0.551566949964688
26,5,47,Juan escuchó la alarma en el balcón durante una noche.,11,0,0,0,0,0,0,0.37392759323120117,1.7465131282806396,1.0484411716461182,97.87234042553192,-0.10000000000000007,0.6688888888888886,2,1,-0.9836931012967883,0.557621302144966,0.04730446262899409,0,0.2964818477630615,-1.2157692841282242
9,3,48,Carlos quemó la bruja en la plaza en pocos minutos.,11,0,0,1,0,1,0,0.3759117126464844,1.1627106666564941,1.0343096256256104,97.87234042553192,0.10000000000000007,-0.3450000000000002,0,0,-0.9784009699549382,0.1507540606905043,0.033734175773873235,0,0.3446497917175293,-1.065226473981054
19,2,51,Lucas arrastró a la carreta en la calle por un tiempo.,11,0,0,0,0,1,1,0.429858922958374,0.9986164569854736,1.527522325515747,97.87234042553192,0.10000000000000007,-0.5950000000000002,2,0,-0.8442982102698786,-0.0013845009938685915,0.42364702767906137,0,0.38205718994140625,-0.9621849696927702
44,4,52,Martín detectó una intrusa en el hospital en dos minutos.,11,0,0,1,1,0,0,0.3381626605987549,0.9695005416870117,1.0899245738983154,97.87234042553192,-0.10000000000000007,-0.0950000000000002,1,0,-1.08422825488504,-0.03097424557136414,0.08610849558831618,0,0.35039448738098145,-1.0486956524038684
10,4,53,Mateo eliminó una rehén en el banco en pocos segundos.,11,0,0,1,1,1,0,0.2952096462249756,1.099785327911377,0.9818565845489502,97.87234042553192,0.10000000000000007,-0.0950000000000002,1,0,-1.2200695098758243,0.09511500431462529,-0.018310025540675606,0,0.5229074954986572,-0.6483507034125775
34,5,54,Carmen odió la música en el cine durante la película.,11,0,0,0,0,0,0,0.31315040588378906,0.86824631690979,1.3767824172973633,97.87234042553192,-0.10000000000000007,0.6688888888888886,2,1,-1.1610716738793851,-0.1412798293366715,0.3197491951315571,0,0.29007935523986816,-1.2376007546757077
5,1,55,Manuel abrazó a una señora en el parque en pocos instantes.,11,0,0,1,1,1,1,0.3376781940460205,0.8306093215942383,0.9436929225921631,97.87234042553192,0.10000000000000007,-0.2200000000000002,1,1,-1.0856619256446172,-0.18559572512483877,-0.05795445962039601,0,0.2632029056549072,-1.3348300398696202
12,5,56,Paula abatió la resistencia en el ring en pocos minutos.,11,0,0,0,0,1,0,0.37552762031555176,1.0224676132202148,1.2111825942993164,97.87234042553192,0.10000000000000007,0.6688888888888886,2,1,-0.9794232543830602,0.02221893432092515,0.1915972329730501,0,0.3101797103881836,-1.1706034385407897
13,0,59,Martina atropelló a la anciana en el aparcamiento en pocos minutos.,11,0,0,1,0,1,1,0.3271050453186035,0.8445219993591309,2.452303409576416,97.87234042553192,0.10000000000000007,0.4466666666666663,0,1,-1.1174739201648136,-0.16898449291475306,0.8970277500503393,0,0.2932090759277344,-1.2268693547156644
16,1,60,Valentina venció a una adversaria en la guerra en dos años.,11,0,0,1,1,1,1,0.3253743648529053,0.997807502746582,0.9966695308685303,97.87234042553192,0.10000000000000007,-0.2200000000000002,1,1,-1.1227788677157047,-0.002194904294451901,-0.00333602748850988,0,0.34916162490844727,-1.0522203553612182
2,2,63,Simón pateó a la pelota en la cancha en un instante.,11,0,0,0,0,1,1,0.4705042839050293,1.1393015384674072,1.8481709957122803,97.87234042553192,0.10000000000000007,-0.5950000000000002,2,0,-0.7539502149927773,0.13041538908300426,0.6141964990861802,0,0.3789694309234619,-0.970299734346709
33,0,66,Marco imaginó a la amiga en la playa durante dos minutos.,11,0,0,1,0,0,1,0.2898294925689697,0.9157426357269287,1.2959647178649902,97.87234042553192,-0.10000000000000007,0.4466666666666663,0,1,-1.2384624855746393,-0.08801991914978434,0.25925537368990037,0,0.29446840286254883,-1.222583572435872
29,1,67,Alfonso miró a una granjera en la colina durante dos horas.,11,0,0,1,1,0,1,0.3190033435821533,0.9753060340881348,1.1964070796966553,97.87234042553192,-0.10000000000000007,-0.2200000000000002,1,1,-1.142553694803466,-0.025003976118626148,0.17932296525585945,0,0.36292600631713867,-1.013556304842075
22,5,68,Carla asedió la ciudad en la región durante bastante tiempo.,11,0,0,0,0,1,0,0.4738297462463379,1.5344715118408203,0.9994015693664551,97.87234042553192,0.10000000000000007,0.6688888888888886,2,1,-0.7469072069438,0.42818602979669856,-5.986097646250866e-4,0,0.3639557361602783,-1.0107230226950361
46,1,69,Alejandro identificó a una agresora en el aeropuerto en dos horas.,11,0,0,1,1,0,1,0.33377957344055176,0.8864526748657227,0.6463747024536133,97.87234042553192,-0.10000000000000007,-0.2200000000000002,1,1,-1.0972744636335672,-0.1205275391390878,-0.43637590859675934,0,0.29317450523376465,-1.226987266250436
35,0,71,Carlos vigiló a la niña en la habitación durante unas horas.,11,0,0,1,0,0,1,0.32797884941101074,1.0598034858703613,1.0688328742980957,97.87234042553192,-0.10000000000000007,0.4466666666666663,0,1,-1.1148061561801599,0.058083500248659506,0.06656728146541074,0,0.3255183696746826,-1.122336383673441
4,3,74,Jorge arrolló la ciclista en la calle en un segundo.,11,0,0,1,0,1,0,0.26874613761901855,0.86939239501953125,1.2343652248382568,97.87234042553192,0.10000000000000007,-0.3450000000000002,0,0,-1.313988071293701,-0.13996070785524706,0.21055684995761906,0,0.3054349422454834,-1.1860184780552252
31,0,76,Miguel recibió a la invitada en la casa en un día.,11,0,0,1,0,0,1,0.28434324264526367,0.8662278652191162,0.9098505973815918,97.87234042553192,-0.10000000000000007,0.4466666666666663,0,1,-1.257573169727409,-0.14360728122109728,-0.09447487165158713,0,0.3038215637207031,-1.191314711350277
8,4,82,Helena colgó una criminal en el patio en cinco minutos.,11,0,0,1,1,1,0,0.3017723560333252,0.9140980243682861,1.166703462600708,97.87234042553192,0.10000000000000007,-0.0950000000000002,1,0,-1.1980823338173878,-0.08981746561089789,0.1541822187019382,0,0.33083105087280273,-1.1061474542377299
45,2,84,Gabriela localizó a la bodega en la ciudad en dos minutos.,11,0,0,0,0,0,1,0.49909138679504395,1.4348692893981934,1.3368995189666748,97.87234042553192,-0.10000000000000007,-0.5950000000000002,2,0,-0.6949660601288495,0.3610737575354723,0.2903531411943796,0,0.3627049922943115,-1.0141654685357004
42,3,85,Ismael encontró la conocida en la carretera en pocas horas.,11,0,0,1,0,0,0,0.38140130043029785,1.2027223110198975,1.0125102996826172,97.87234042553192,-0.10000000000000007,-0.3450000000000002,0,0,-0.9639031761984065,0.1845875799397026,0.012432692472859028,0,0.41494131088256836,-0.8796181883122038
28,2,87,Anna comprendió a la tarea en la escuela en dos minutos.,11,0,0,0,0,0,1,0.3423788547515869,1.136018991470337,1.132978916168213,97.87234042553192,-0.10000000000000007,-0.5950000000000002,2,0,-1.071837392604044,0.12753003800282445,0.12485037301854135,0,0.37157559394836426,-0.9900029524868688
41,2,88,Emma investigó a la epidemia en la ciudad durante varias semanas.,11,0,0,0,0,0,1,0.3476755619049072,1.0326566696166992,1.2352983951568604,97.87234042553192,-0.10000000000000007,-0.5950000000000002,2,0,-1.0564855274401326,0.03213477246953925,0.21131255640724142,0,0.3736395835876465,-0.9844636264528813
25,4,91,Pedro observó una secretaria en la oficina durante una hora.,11,0,0,1,1,0,0,0.34180593490600586,1.235384225845337,1.3910727500915527,97.87234042553192,-0.10000000000000007,-0.0950000000000002,1,0,-1.0735121447708613,0.21138203573880873,0.3300752121427318,0,0.48247599601745605,-0.7288241086272479
37,4,92,Isabel vió una estudiante desde su ventana durante una mañana.,11,0,0,1,1,0,0,0.2927894592285156,0.8806889057159424,1.3906910419464111,97.87234042553192,-0.10000000000000007,-0.0950000000000002,1,0,-1.2283014974456032,-0.1270508303706054,0.32980077608268255,0,0.303757905960083,-1.1915242568139723
3,0,97,Pablo secuestró a la turista en el aeropuerto durante una hora.,11,0,0,1,0,1,1,0.3628199100494385,1.0958538055419922,1.5313920974731445,97.87234042553192,0.10000000000000007,0.4466666666666663,0,1,-1.0138486833896172,0.09153379052468433,0.4261771893552082,0,0.3542945384979248,-1.0376266821380038
47,0,99,Marta descartó a la aspirante en la selección en un día.,11,0,0,1,0,0,1,1.3027784824371338,0.8731374740600586,2.9502952098846436,97.87234042553192,-0.10000000000000007,0.4466666666666663,0,1,0.2644992778858882,-0.13566226239000545,1.081905236492282,0,0.288837194442749,-1.2418920906344302
0,0,101,Juan golpeó a la actriz en la calle en diez segundos.,11,0,0,1,0,1,1,0.32198357582092285,1.1259796619415283,1.0493905544281006,97.87234042553192,0.10000000000000007,0.4466666666666663,0,1,-1.1332547415059384,0.11865346733548343,0.04820957130381804,0,0.35347986221313477,-1.0399287621334312
32,2,103,Martín buscó a la escalera en el hospital durante dos horas.,11,0,0,0,0,0,1,0.8128092288970947,1.114837646484375,1.145853042602539,97.87234042553192,-0.10000000000000007,-0.5950000000000002,2,0,-0.20725884777221512,0.10870878577593747,0.136149374993409,0,0.34420299530029297,-1.0665236930336923
39,4,104,Valeria admiró una cantante en el teatro durante el concierto.,11,0,0,1,1,0,0,0.37611937522888184,1.0817112922668457,1.3396687507629395,97.87234042553192,-0.10000000000000007,-0.0950000000000002,1,0,-0.977848698669818,0.07854431696990977,0.292422382480456,0,0.3938319683074951,-0.9318309370280337
21,1,105,Hugo apaleó a una rebelde en la calle durante varios minutos.,11,0,0,1,1,1,1,0.42723798751831055,1.061967372894287,1.3346424102783203,97.87234042553192,0.10000000000000007,-0.2200000000000002,1,1,-0.8504140731960634,0.06012320002604335,0.28866339850257056,0,0.33999156951904297,-1.078834457211571
38,2,2,Unai amó a la vida en su pueblo durante varios años.,12,1,0,0,0,0,1,0.40220212936401367,1.264080286026001,2.5316004753112793,91.48936170212764,-0.4,-0.71,2,0,-0.9108005073661688,0.23434481113315309,0.9288517016703305,2,0.17731618881225586,-1.7298207626125153
4,1,10,Jorge arrolló a una ciclista en la calle en un segundo.,12,1,0,1,1,1,1,1.3157958984375,1.4598755836486816,2.0502445697784424,91.48936170212764,0.4,0.79,1,1,0.2744417285023394,0.3783512154101124,0.7179590883653072,2,0.6101973056793213,-0.4939729221807659
5,3,11,Manuel abrazó la señora en el parque en pocos instantes.,12,1,0,1,0,1,0,0.5781395435333252,1.2014403343200684,3.5449953079223633,91.48936170212764,0.4,0.415,0,0,-0.547940014649896,0.1835211156355356,1.2655368364070128,2,0.4800584316253662,-0.7338474499361601
41,3,13,Emma investigó la empresaria en la ciudad durante varias semanas.,12,1,0,1,0,0,0,0.904026985168457,1.8442935943603516,1.701883316040039,91.48936170212764,-0.4,0.415,0,0,-0.10089606818542522,0.6120963284914345,0.5317354708327964,2,0.6738450527191162,-0.39475508660720754
40,1,14,Adrián percibió a una mujer detrás de él durante algunos minutos.,12,1,0,1,1,0,1,0.40532469749450684,1.2151541709899902,1.682880163192749,91.48936170212764,-0.4,0.79,1,1,-0.9030668108745209,0.19487095844638994,0.5205067083911404,2,0.46190881729125977,-0.7723877725498999
31,4,16,Miguel recibió una invitada en la casa en un día.,12,1,0,1,1,0,0,0.6002049446105957,1.4061133861541748,1.8677501678466797,91.48936170212764,-0.4,0.79,1,0,-0.5104841077382357,0.3408294346277593,0.6247345877394794,2,0.4535682201385498,-0.790609590445961
1,3,17,Carlos asaltó la conductora en el barrio en pocos instantes.,12,1,0,1,0,1,0,0.653195858001709,2.568580389022827,2.2961466312408447,91.48936170212764,0.4,0.415,0,0,-0.4258782589933338,0.9433533684781712,0.8312323401989713,2,1.5817852020263672,0.4585540839110873
49,1,18,Alba mencionó a una actriz en el teatro tras varios minutos.,12,1,0,1,1,0,1,0.5185213088989258,1.471052646636963,2.352813243865967,91.48936170212764,-0.4,0.79,1,1,-0.6567741549556221,0.3859782306708857,0.8556117372225803,2,0.4317893981933594,-0.8398173137888633
26,5,21,Juan escuchó la alarma en el balcón durante una noche.,12,1,0,0,0,0,0,0.4237802028656006,1.4634060859680176,1.5154039859771729,91.48936170212764,-0.4,-0.07111111111111112,2,1,-0.8585403476283759,0.3807666542455447,0.41568206082523934,2,0.49180173873901367,-0.7096796137467304
19,0,26,Lucas arrastró a la víctima en la calle por un tiempo.,12,1,0,1,0,1,1,0.6606206893920898,1.3428258895874023,1.5300307273864746,91.48936170212764,0.4,-1.0711111111111111,0,1,-0.4145754474240095,0.294776266238299,0.42528781846181185,2,0.5365488529205322,-0.6225976624911997
28,0,29,Anna comprendió a la maestra en la escuela en dos minutos.,12,1,0,1,0,0,1,2.1853630542755127,1.2655746936798096,1.755744457244873,91.48936170212764,-0.4,-1.0711111111111111,0,1,0.7817819723080782,0.2355263223191789,0.5628929591360895,2,0.35028624534606934,-1.0490046149048118
17,3,30,Luis zarandeó la mujer en la casa durante algunos minutos.,12,1,0,1,0,1,0,0.462247371673584,1.622727394104004,2.353320598602295,91.48936170212764,0.4,0.415,0,0,-0.7716550946724762,0.48410831022526035,0.8558273514636013,2,0.44379687309265137,-0.8123883142663483
27,3,32,Felipe anunció la cantante en el escenario en cinco minutos.,12,1,0,1,0,0,0,0.707406759262085,1.9283313751220703,2.640284776687622,91.48936170212764,-0.4,0.415,0,0,-0.3461494471785367,0.6566550564828418,0.9708867812981119,2,0.46852731704711914,-0.7581608715389724
9,5,33,Carlos quemó la página en la plaza en pocos minutos.,12,1,0,0,0,1,0,0.5886187553405762,1.843750238418579,4.224734544754028,91.48936170212764,0.4,-0.07111111111111112,2,1,-0.5299765793673222,0.6118016704177562,1.4409564291912556,2,1.0095815658569336,0.009535953780087357
42,3,37,Ismael encontró la conocida en la carretera en pocas horas.,12,1,0,1,0,0,0,0.561255693435669,2.6833136081695557,4.286552906036377,91.48936170212764,-0.4,0.415,0,0,-0.5775786957710335,0.9870524517426315,1.4554828915395392,2,1.815673589706421,0.5964565226725992
24,0,41,Coral guió a la turista en el palacio en una hora.,12,1,0,1,0,1,1,0.3939805030822754,1.302422046661377,3.0889317989349365,91.48936170212764,0.4,-1.0711111111111111,0,1,-0.9314538554713574,0.26422564384198277,1.1278253350054088,2,0.32593679428100586,-1.121051798986687
8,1,43,Helena colgó a una criminal en el patio en cinco minutos.,12,1,0,1,1,1,1,2.463242530822754,1.2941126823425293,1.9519555568695068,91.48936170212764,0.4,0.79,1,1,0.9014785839709512,0.25782527292305896,0.668831719734527,2,0.45656275749206543,-0.7840291130573943
35,5,44,Carlos vigiló la operación en la habitación durante unas horas.,12,1,0,0,0,0,0,0.753788948059082,1.3564269542694092,2.587226390838623,91.48936170212764,-0.4,-0.07111111111111112,2,1,-0.2826428598921884,0.30485400298978016,0.9505864103292735,2,0.4404454231262207,-0.8199687388386594
12,4,45,Paula abatió una contrincante en el ring en pocos minutos.,12,1,0,1,1,1,0,0.9905083179473877,1.3472232818603516,1.5876679420471191,91.48936170212764,0.4,0.79,1,0,-0.009537015153009504,0.29804564602253686,0.4622662364552159,2,0.42610645294189453,-0.8530660743949924
36,0,46,Irene oyó a la niña en la sala durante una noche.,12,1,0,1,0,0,1,0.3836398124694824,1.105592966079712,1.429306983947754,91.48936170212764,-0.4,-1.0711111111111111,0,1,-0.9580511549414968,0.10038181192683336,0.357189700192424,2,0.3377499580383301,-1.0854494263806815
